seed,scenario,configuration,metric,value,unit,n_observations
75,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,44.04480176290753,ms,50
76,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,32.84258591450023,ms,50
76,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,51.67812684410975,ms,50
77,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,39.91618070255258,ms,50
77,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,62.288861899090726,ms,50
78,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,31.80262418640962,ms,50
78,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,51.23030127007758,ms,50
79,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,38.11112521312971,ms,50
79,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,55.251855332532166,ms,50
80,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,27.206963321483457,ms,50
80,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,42.88882330188884,ms,50
81,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,37.453075190745736,ms,50
81,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,54.17009138173886,ms,50
82,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,38.10733545795261,ms,50
82,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,58.31976665888994,ms,50
83,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.90932453252659,ms,50
83,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,47.46242625855513,ms,50
84,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.77521233926161,ms,50
84,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,45.312916035165266,ms,50
85,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,28.693160884117727,ms,50
85,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,40.48399323140141,ms,50
86,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,31.037934796915874,ms,50
86,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,50.06037705041892,ms,50
87,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,38.44818283010417,ms,50
87,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,54.06162465641188,ms,50
88,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.802307505789983,ms,50
88,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,46.96866544024826,ms,50
89,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,28.6683169109759,ms,50
89,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,42.74352624884864,ms,50
90,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,30.421050186384026,ms,50
90,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,45.112737512702736,ms,50
91,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,36.25680915236944,ms,50
91,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,50.58091086375198,ms,50
92,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,40.30351077031817,ms,50
92,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,67.20205691949093,ms,50
93,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,25.001865519561083,ms,50
93,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,38.89337455729196,ms,50
94,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,36.04931174210817,ms,50
94,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,55.82196833691707,ms,50
95,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,42.10121921659315,ms,50
95,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,69.72898804502442,ms,50
96,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,34.331309515295864,ms,50
96,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,54.94192241879787,ms,50
97,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,34.78555183821866,ms,50
97,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,52.800401624293464,ms,50
98,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,27.68287793560403,ms,50
98,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,42.93692405608238,ms,50
99,S1-burst,EVSE=100;fraction=0.5,mean_ocsp_wait,33.44776206880613,ms,50
99,S1-burst,EVSE=100;fraction=0.5,p95_ocsp_wait,54.00751658584342,ms,50
0,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,244.53953398977785,ms,250
0,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,455.5965123788499,ms,250
1,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,267.10709022544484,ms,250
1,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,497.01656414434603,ms,250
2,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,247.4164039993012,ms,250
2,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,468.8603212001182,ms,250
3,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,264.45752452576244,ms,250
3,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,499.2224178483317,ms,250
4,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,265.41549152243,ms,250
4,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,498.73555792552526,ms,250
5,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,264.36893216123474,ms,250
5,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,492.2540246628411,ms,250
6,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,258.2756893607359,ms,250
6,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,494.6399898301115,ms,250
7,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,253.72785918033875,ms,250
7,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,483.44572763380023,ms,250
8,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,262.20787861224426,ms,250
8,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,500.4072591171007,ms,250
9,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,258.74335017366246,ms,250
9,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,491.0173707185999,ms,250
10,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,251.74636064363875,ms,250
10,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,485.76411590193425,ms,250
11,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,271.4259009377853,ms,250
11,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,508.92348499465515,ms,250
12,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,256.3688825822844,ms,250
12,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,481.25347898992686,ms,250
13,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,259.9846267727283,ms,250
13,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,495.24178408170815,ms,250
14,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,248.60017209746985,ms,250
14,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,476.6835335661314,ms,250
15,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,259.2949033876785,ms,250
15,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,490.188561300328,ms,250
16,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,257.44487513740575,ms,250
16,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,492.55795931738845,ms,250
17,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,266.25898208542145,ms,250
17,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,496.10537130237975,ms,250
18,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,250.99771121293452,ms,250
18,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,471.3485808135697,ms,250
19,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,261.26378299525464,ms,250
19,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,491.3195038451459,ms,250
20,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,254.24140274796613,ms,250
20,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,487.8963415628007,ms,250
21,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,244.30270465458452,ms,250
21,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,451.1446097292866,ms,250
22,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,257.2252008754112,ms,250
22,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,478.8711631306373,ms,250
23,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,253.6595591927521,ms,250
23,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,483.59483668592304,ms,250
24,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,265.3080046554647,ms,250
24,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,501.16122430134925,ms,250
25,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,261.38095507768094,ms,250
25,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,487.9300635635027,ms,250
26,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,254.98706754076895,ms,250
26,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,484.164748290597,ms,250
27,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,234.45750342490936,ms,250
27,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,460.8934547812848,ms,250
28,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,247.79058076080287,ms,250
28,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,471.8433886807449,ms,250
29,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,249.62580693400392,ms,250
29,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,478.59370470431645,ms,250
30,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,264.12394136116603,ms,250
30,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,489.31298338297523,ms,250
31,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,264.73442555983695,ms,250
31,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,489.09580221646377,ms,250
32,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,254.48918554849416,ms,250
32,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,489.6336190384493,ms,250
33,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,256.91765474003574,ms,250
33,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,484.2115945005871,ms,250
34,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,247.62529657962494,ms,250
34,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,467.6219646090642,ms,250
35,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,240.988703191232,ms,250
35,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,465.0257563191601,ms,250
36,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,257.6534652937949,ms,250
36,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,478.85664714361286,ms,250
37,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,259.2291078232092,ms,250
37,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,486.59509497312587,ms,250
38,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,262.37409178306405,ms,250
38,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,481.1974154486451,ms,250
39,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,256.4433895499693,ms,250
39,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,488.8804327817981,ms,250
40,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,258.6386595993,ms,250
40,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,490.1160808094343,ms,250
41,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,255.35400630129053,ms,250
41,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,487.81439795176334,ms,250
42,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,257.553465724602,ms,250
42,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,484.6109141343386,ms,250
43,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,256.55588424795775,ms,250
43,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,483.54638918815294,ms,250
44,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,261.22331610649917,ms,250
44,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,483.98526948626676,ms,250
45,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,251.6248052938311,ms,250
45,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,475.4369794067738,ms,250
46,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,257.6922317814332,ms,250
46,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,478.77671641064927,ms,250
47,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,244.52102134217583,ms,250
47,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,467.48594591573266,ms,250
48,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,267.75926998923626,ms,250
48,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,496.3601377297977,ms,250
49,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,260.9881962487661,ms,250
49,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,497.1820565758319,ms,250
50,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,258.17591608845964,ms,250
50,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,479.29696476946793,ms,250
51,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,258.5073551825407,ms,250
51,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,488.71381215309253,ms,250
52,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,266.98257825982023,ms,250
52,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,486.91819637382764,ms,250
53,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,248.88393230941216,ms,250
53,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,475.87022128590263,ms,250
54,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,263.70207140410935,ms,250
54,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,497.6713672203086,ms,250
55,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,261.22241489638617,ms,250
55,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,485.07408083846747,ms,250
56,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,259.12388237734604,ms,250
56,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,480.86104118546854,ms,250
57,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,262.11887347740077,ms,250
57,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,493.2056710639167,ms,250
58,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,263.6490344000569,ms,250
58,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,500.4596154269178,ms,250
59,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,265.34939446499385,ms,250
59,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,505.292648125641,ms,250
60,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,259.5908804298704,ms,250
60,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,491.42093240311686,ms,250
61,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,248.0591141709116,ms,250
61,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,473.58815006053715,ms,250
62,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,254.3959321943385,ms,250
62,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,486.04925534675886,ms,250
63,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,266.17461818279946,ms,250
63,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,489.225635200251,ms,250
64,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,246.29720142229135,ms,250
64,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,473.8070112821515,ms,250
65,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,262.69098114579884,ms,250
65,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,493.3276731141733,ms,250
66,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,257.5243390319275,ms,250
66,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,483.6315426627166,ms,250
67,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,269.24646579169035,ms,250
67,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,501.0580603330872,ms,250
68,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,256.3625707577155,ms,250
68,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,473.5395387498625,ms,250
69,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,251.0943778387518,ms,250
69,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,478.8756152521041,ms,250
70,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,264.59631570177,ms,250
70,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,490.86700947348913,ms,250
71,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,266.6976275818116,ms,250
71,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,497.4389527318253,ms,250
72,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,254.0027249809228,ms,250
72,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,478.8571460461058,ms,250
73,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,243.20740695354428,ms,250
73,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,469.88879052503165,ms,250
74,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,266.5087873195948,ms,250
74,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,498.63456060559366,ms,250
75,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,254.72178875326458,ms,250
75,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,483.421191437567,ms,250
76,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,251.9404162082732,ms,250
76,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,475.17258333227915,ms,250
77,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,261.0817795454985,ms,250
77,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,488.7534983873374,ms,250
78,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,249.0627115649326,ms,250
78,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,482.683626963856,ms,250
79,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,268.606683125574,ms,250
79,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,499.4851212885909,ms,250
80,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,258.1252302062219,ms,250
80,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,486.6918747847775,ms,250
81,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,246.6701115779752,ms,250
81,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,481.7022163200383,ms,250
82,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,258.28338877961795,ms,250
82,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,489.0995537102322,ms,250
83,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,250.18409239677734,ms,250
83,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,487.29513754839604,ms,250
84,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,261.7772393263625,ms,250
84,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,479.7483076495125,ms,250
85,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,266.64221566873823,ms,250
85,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,492.81597778417483,ms,250
86,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,250.93689448878126,ms,250
86,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,480.1121356656036,ms,250
87,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,263.31792683717174,ms,250
87,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,481.01033669801933,ms,250
88,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,265.8489158161315,ms,250
88,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,507.13547691383667,ms,250
89,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,259.54833698032104,ms,250
89,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,489.9948358400672,ms,250
90,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,265.5293288822879,ms,250
90,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,504.66978149438614,ms,250
91,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,250.16182054655323,ms,250
91,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,475.3618962308935,ms,250
92,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,258.8348280380159,ms,250
92,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,490.63399721376,ms,250
93,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,260.5446715807941,ms,250
93,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,489.35695093429734,ms,250
94,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,260.3398983803557,ms,250
94,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,498.8727504942346,ms,250
95,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,259.63350828439104,ms,250
95,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,474.2338725437709,ms,250
96,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,262.1181064370914,ms,250
96,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,491.87049843566604,ms,250
97,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,264.08473533712714,ms,250
97,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,495.44189309086914,ms,250
98,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,262.4656922508166,ms,250
98,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,499.9730307652389,ms,250
99,S1-burst,EVSE=500;fraction=0.5,mean_ocsp_wait,262.7536161306478,ms,250
99,S1-burst,EVSE=500;fraction=0.5,p95_ocsp_wait,502.4672991290838,ms,250
0,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,568.5655019639584,ms,500
0,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1078.171154276781,ms,500
1,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,556.0166801074164,ms,500
1,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1073.728744042736,ms,500
2,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,561.6199484288164,ms,500
2,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1074.061060573602,ms,500
3,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,548.6606153271617,ms,500
3,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1044.2401602868474,ms,500
4,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,563.6339872925416,ms,500
4,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1080.9597819566309,ms,500
5,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,579.0660548470386,ms,500
5,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1097.2764570245383,ms,500
6,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,558.0532382792942,ms,500
6,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1077.1300036160055,ms,500
7,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,572.1567314624665,ms,500
7,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1082.3803673286916,ms,500
8,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,566.9915182819849,ms,500
8,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1090.0958022292343,ms,500
9,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,558.128943713139,ms,500
9,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1070.6519696087626,ms,500
10,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,559.6367119775041,ms,500
10,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1075.9950456175777,ms,500
11,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,562.8296272932848,ms,500
11,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1078.3227985086971,ms,500
12,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,553.7221427495824,ms,500
12,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1055.0746078844409,ms,500
13,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,557.8930456586835,ms,500
13,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1082.0352663712547,ms,500
14,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,561.1628628616039,ms,500
14,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1082.5303635351725,ms,500
15,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,564.6611749643789,ms,500
15,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1075.172054497912,ms,500
16,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,565.9956604144369,ms,500
16,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1079.0688475242166,ms,500
17,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,560.8089891604864,ms,500
17,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1077.1863419811834,ms,500
18,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,577.1955948059298,ms,500
18,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1101.783122161621,ms,500
19,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,563.4965125169335,ms,500
19,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1070.2088434014831,ms,500
20,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,568.1402421434368,ms,500
20,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1075.7644567800992,ms,500
21,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,564.7691955699398,ms,500
21,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1075.2218180621476,ms,500
22,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,559.4387414369982,ms,500
22,S1-burst,EVSE=1000;fraction=0.5,p95_ocsp_wait,1065.9651275853923,ms,500
23,S1-burst,EVSE=1000;fraction=0.5,mean_ocsp_wait,543.0426995714347,ms,500
